BldgID,BuildingSF,StarRating,BuildingClass,SalePrice,PricePerSF,SaleStatus,SecondaryType,LandAreaAC,NumberOfFloors,CeilingHeightDecimals,LocationType,PropertyZipCode,MSA,NearestMajorHighwayInterchange,DistancetoNearestInterchange,GeographicMedicalCostIndexbyZipCode,quarter,year
2729,300500,4,A,6937500,23.09,Sold,Warehouse,16.28,1,24,Suburban,46563,99014,60661,77.76,0.9565,2019Q2,2019
2730,71685,2,C,151678,2.12,Sold,Warehouse,1.81,2,12,Suburban,46601,43780,60661,73.19,0.9565,2019Q2,2019
2731,73129,2,C,765000,10.46,Sold,Warehouse,8.39,1,17,Suburban,46619,43780,60661,70.17,0.9565,2019Q1,2019
2732,204104,2,C,5300000,25.97,Sold,Distribution,10.03,1,40,Suburban,46628,43780,60661,70.21,0.9565,2021Q1,2021
2733,79872,4,B,5650000,70.74,Sold,Distribution,3.71,1,17.25,Suburban,46628,43780,60661,70.21,0.9565,2020Q2,2020
2734,120000,3,B,6313415,52.61,Sold,Manufacturing,13.13,1,23,Suburban,46706,99014,48208,122.03,0.9565,2021Q1,2021
2735,120000,3,B,3278400,27.32,Sold,Manufacturing,13.13,1,23,Suburban,46706,99014,48208,122.03,0.9565,2020Q4,2020
2736,118324,3,C,2150000,18.17,Sold,Warehouse,19.18,1,31.5,Suburban,46711,99014,48208,151,0.9565,2020Q4,2020
2737,193990,3,B,850000,4.38,Sold,Warehouse,20.56,1,16,Suburban,46714,23060,60661,151.33,0.9565,2020Q1,2020
2738,243360,2,C,2500000,10.27,Sold,Manufacturing,16.5,1,24,Suburban,46725,23060,60661,122.26,0.9565,2021Q1,2021
2739,70000,4,B,3950000,56.43,Sold,Warehouse,14.77,1,13,Suburban,46725,23060,60661,122.26,0.9565,2020Q4,2020
2740,60300,4,B,1525000,25.29,Sold,Warehouse,5.54,1,21,Suburban,46741,23060,48208,123.86,0.9565,2019Q2,2019
2741,409280,4,B,6000000,14.66,Sold,Distribution,18,1,24,Suburban,46750,99014,60661,131.68,0.9565,2019Q1,2019
2742,50631,2,C,225000,4.44,Sold,Manufacturing,4.37,1,25,Suburban,46755,99014,60661,126.27,0.9565,2020Q4,2020
2743,59000,3,C,2242934,38.02,Sold,Manufacturing,5,1,18,Suburban,46755,99014,60661,126.27,0.9565,2020Q2,2020
2744,259978,2,C,2625000,10.1,Sold,Warehouse,10.95,1,10.75,Suburban,46761,99014,60661,119.07,0.9565,2020Q4,2020
2745,94300,2,B,2300000,24.39,Sold,Warehouse,8.83,1,14,Suburban,46776,99014,48208,114.83,0.9565,2020Q4,2020
2746,200000,3,C,9350000,46.75,Sold,Manufacturing,16.14,1,18,Suburban,46783,99014,60661,134.93,0.9565,2019Q3,2019
2747,71000,2,B,450000,6.34,Sold,Warehouse,3.25,1,13,Suburban,46787,23060,60661,118.18,0.9565,2020Q3,2020
2748,140484,4,B,6000000,42.71,Sold,Refrigeration/Cold Storage,10,1,18.5,Suburban,46804,23060,60661,137.06,0.9565,2019Q2,2019
2749,58383,2,C,1000000,17.13,Sold,Undetermined,10.45,1,15,Suburban,46806,23060,48208,137.65,0.9565,2020Q4,2020
2750,105698,2,C,5850000,55.35,Sold,Manufacturing,6.43,1,30,Suburban,46809,23060,60661,140.63,0.9565,2019Q3,2019
2751,154562,3,B,4100000,26.53,Sold,Service,10.01,2,20,Suburban,46825,23060,48208,133.5,0.9565,2020Q4,2020
2752,57600,3,B,2775000,48.18,Sold,Warehouse,20,1,32,Suburban,46914,99014,60661,117.15,0.9565,2019Q4,2019
2753,50400,2,C,550000,10.91,Sold,Warehouse,1.88,1,18,Suburban,46947,99014,60661,102.29,0.9565,2019Q2,2019
2754,50400,2,C,550000,10.91,Sold,Warehouse,1.88,1,18,Suburban,46947,99014,60661,102.29,0.9565,2019Q2,2019
2755,109000,4,B,1750000,16.06,Sold,Manufacturing,12.36,1,36,Suburban,46947,99014,60661,102.29,0.9565,2019Q1,2019
2756,291262,3,B,34553151,118.63,Sold,Refrigeration/Cold Storage,19.4,1,30,Suburban,46953,99014,60661,139.16,0.9565,2021Q1,2021
2757,291000,2,C,4200000,14.43,Sold,Manufacturing,16.39,1,18,Suburban,46953,99014,60661,139.16,0.9565,2019Q1,2019
2758,99540,3,C,1100000,11.05,Sold,Warehouse,10,1,17,Suburban,46970,99014,60661,112.9,0.9565,2019Q3,2019
2759,285000,3,B,2381679,8.36,Sold,Manufacturing,14,1,30,Suburban,47130,31140,40206,4.24,0.9565,2020Q4,2020
2760,426450,5,A,25600000,60.03,Sold,Distribution,21.89,1,32,Suburban,47130,31140,40206,4.24,0.9565,2019Q2,2019
2761,176170,2,C,2325000,13.2,Sold,Manufacturing,16.5,1,20,Suburban,47150,31140,40206,5.33,0.9565,2020Q2,2020
2762,191141,3,C,610000,3.19,Sold,Warehouse,9.3,2,6,Suburban,47161,31140,40206,19.08,0.9565,2019Q4,2019
2763,58550,3,C,625000,10.67,Sold,Warehouse,5.72,1,12,Suburban,47263,99014,40206,76.42,0.9565,2020Q2,2020
2764,70000,3,B,3200000,45.71,Sold,Warehouse,17.07,1,19.5,Suburban,47274,99014,40206,49.42,0.9565,2019Q4,2019
2765,91050,3,C,2050000,22.52,Sold,Manufacturing,19.4,1,17,Suburban,47359,99014,60661,153.46,0.9565,2020Q4,2020
2766,50400,3,B,1600000,31.75,Sold,Warehouse,12.6,1,32,Suburban,47362,99014,40206,117.47,0.9565,2019Q3,2019
2767,109000,2,B,1400000,12.84,Sold,Warehouse,5,1,30,Suburban,47374,99014,40206,118.42,0.9565,2020Q2,2020
2768,109000,2,B,875000,8.03,Sold,Warehouse,5,1,14,Suburban,47374,99014,40206,118.42,0.9565,2019Q3,2019
2769,97300,3,B,35000000,359.71,Sold,Manufacturing,14.91,1,30,Suburban,47374,99014,40206,118.42,0.9565,2019Q1,2019
2770,164800,2,C,1149000,6.97,Sold,Manufacturing,46.01,1,18,Suburban,47390,99014,40206,144.02,0.9565,2020Q4,2020
2771,189965,4,B,16321361,85.92,Sold,Refrigeration/Cold Storage,26.97,1,38,Suburban,47396,34620,40206,134.26,0.9565,2021Q1,2021
2772,416470,3,B,410000,0.98,Sold,Warehouse,23.4,1,20,Suburban,47396,34620,40206,134.26,0.9565,2019Q2,2019
2773,160000,2,C,7000000,43.75,Sold,Warehouse,20.33,1,32,Suburban,47404,14020,40206,78.19,0.9565,2021Q1,2021
2774,111700,3,C,950000,8.5,Sold,Undetermined,11.32,1,18,Suburban,47421,99014,40206,57.4,0.9565,2021Q1,2021
2775,388394,3,B,26554025,68.37,Sold,Manufacturing,74.17,1,19.96,Suburban,47421,99014,40206,57.4,0.9565,2019Q4,2019
2776,79000,2,C,700000,8.86,Sold,Showroom,4,1,20,Suburban,47469,99014,40206,51.96,0.9565,2020Q3,2020
2777,50000,2,C,1250000,25,Sold,Warehouse,10.46,1,32,Suburban,47588,99014,40206,59.2,0.9565,2019Q4,2019
2778,51995,2,C,190000,3.65,Sold,Warehouse,3.8,3,10,Suburban,47710,21780,40206,100.72,0.9565,2019Q4,2019
2779,231450,2,C,4600000,19.87,Sold,Manufacturing,19.66,1,23,Suburban,47711,21780,40206,98.86,0.9565,2021Q1,2021
2780,66467,2,B,921402,13.86,Sold,Manufacturing,2.79,1,16,Suburban,47711,21780,40206,98.86,0.9565,2020Q2,2020
2781,80088,4,C,1795000,22.41,Sold,Warehouse,6.82,1,30,Suburban,47711,21780,40206,98.86,0.9565,2019Q3,2019
2782,100000,4,A,12000000,120,Sold,Warehouse,21.33,1,30,Suburban,47725,21780,40206,96.73,0.9565,2019Q2,2019
2783,98700,3,C,1250000,12.66,Sold,Distribution,8.15,1,20,Suburban,47803,45460,40206,119.93,0.9565,2019Q3,2019
2784,189600,2,B,1550000,8.18,Sold,Distribution,9.6,1,28,Suburban,47804,45460,40206,123.12,0.9565,2019Q2,2019
2785,67500,3,B,5500000,81.48,Sold,Warehouse,4,1,20,Suburban,47905,29140,60661,109.89,0.9565,2020Q4,2020
2786,51000,3,B,1210000,23.73,Sold,Warehouse,3,1,18,Suburban,47905,29140,60661,109.89,0.9565,2020Q1,2020
2787,64252,3,B,2800000,43.58,Sold,Manufacturing,4.94,1,23,Suburban,47905,29140,60661,109.89,0.9565,2019Q4,2019
2788,71000,3,B,5526120,77.83,Sold,Warehouse,4.41,1,20,Suburban,47905,29140,60661,109.89,0.9565,2019Q3,2019
2789,350000,4,A,25536000,72.96,Sold,Distribution,45.62,1,32,Suburban,47905,29140,60661,109.89,0.9565,2019Q3,2019
2790,95620,3,C,1535000,16.05,Sold,Warehouse,4.52,1,20,Suburban,47933,99014,60661,133.56,0.9565,2020Q3,2020
2791,68000,3,C,2850000,41.91,Sold,Warehouse,10,1,22,Suburban,47977,16980,60661,81.37,0.9565,2020Q1,2020
2792,349650,4,B,12900000,36.89,Sold,Warehouse,30,1,28,Suburban,47977,16980,60661,81.37,0.9565,2019Q2,2019
2793,55950,2,B,2200000,39.32,Sold,Distribution,2.55,1,24,Suburban,48060,19820,48208,54.52,0.96,2020Q4,2020
2794,144785,3,C,4975000,34.36,Sold,Manufacturing,12.5,1,41,Suburban,48060,19820,48208,54.52,0.96,2019Q3,2019
2795,53346,3,C,3000000,56.24,Sold,Warehouse,2.9,1,26,Urban,48073,19820,48208,12.31,1.026,2021Q1,2021
2796,134628,2,C,5200000,38.63,Sold,Warehouse,6.59,1,32,Suburban,48073,19820,48208,12.31,1.026,2019Q1,2019
2797,132000,2,C,3300000,25,Sold,Warehouse,7.5,1,34,Urban,48075,19820,48208,10.63,1.026,2019Q2,2019
2798,112898,3,C,7900000,69.97,Sold,Manufacturing,11.91,1,26,Suburban,48079,19820,48208,44.79,0.96,2020Q1,2020
2799,205659,2,C,14000000,68.07,Sold,Warehouse,11.2,1,28,Urban,48083,19820,48208,14.43,1.026,2020Q1,2020
2800,52315,3,C,3000000,57.34,Sold,Manufacturing,5.12,1,32,Suburban,48089,19820,48208,9.4,1.026,2020Q1,2020
2801,52839,2,C,2450000,46.37,Sold,Manufacturing,4.58,1,16,Suburban,48089,19820,48208,9.4,1.026,2019Q3,2019
2802,80000,3,B,4400000,55,Sold,Warehouse,5.29,1,36,Suburban,48089,19820,48208,9.4,1.026,2019Q2,2019
2803,94089,3,C,5000000,53.14,Under Contract,Warehouse,5.59,2,28,Suburban,48091,19820,48208,8.26,1.026,2021Q2,2021
2804,311123,3,B,22750000,73.12,Sold,Manufacturing,18.38,1,32,Suburban,48092,19820,48208,11.32,1.026,2020Q1,2020
2805,181364,2,B,6800000,37.49,Sold,Manufacturing,24.21,1,24,Suburban,48103,11460,48208,36.15,1.026,2020Q1,2020
2806,100452,4,B,4973504,49.51,Sold,Distribution,10.02,2,25,Suburban,48103,11460,48208,36.15,1.026,2019Q2,2019
2807,75751,2,B,2700000,35.64,Sold,Warehouse,19.12,1,25,Suburban,48111,19820,48208,23.1,1.026,2020Q4,2020
2808,68420,2,C,775000,11.33,Sold,Warehouse,3.65,1,14,Urban,48120,19820,48208,4.58,1.026,2019Q3,2019
2809,177000,3,B,544000,3.07,Sold,Manufacturing,5.75,1,65,Urban,48122,19820,48208,6.61,1.026,2020Q1,2020
2810,297000,2,C,3450000,11.62,Sold,Warehouse,8,3,10,Suburban,48126,19820,48208,4.81,1.026,2020Q4,2020
2811,57846,2,C,1300000,22.47,Sold,Warehouse,3.46,1,18,Suburban,48126,19820,48208,4.81,1.026,2019Q3,2019
2812,96000,4,B,5060000,52.71,Sold,Manufacturing,9.56,1,25,Suburban,48131,33780,48208,39.84,0.96,2020Q3,2020
2813,70000,2,C,1500000,21.43,Sold,Manufacturing,1.87,1,12,Suburban,48131,33780,48208,39.84,0.96,2020Q1,2020
2814,89360,3,C,1460000,16.34,Sold,Telecom Hotel/Data Hosting,9.94,1,24.5,Suburban,48131,33780,48208,39.84,0.96,2019Q4,2019
2815,101089,2,C,4450000,44.02,Sold,Manufacturing,10.65,1,12,Suburban,48150,19820,48208,14.1,1.026,2020Q2,2020
2816,102960,3,C,3100000,30.11,Sold,Warehouse,4.04,1,20,Suburban,48150,19820,48208,14.1,1.026,2019Q4,2019
2817,104600,2,C,2250000,21.51,Sold,Warehouse,6.51,2,20,Suburban,48150,19820,48208,14.1,1.026,2019Q3,2019
2818,81239,3,B,2950000,36.31,Sold,Warehouse,4.19,1,20,Suburban,48150,19820,48208,14.1,1.026,2019Q3,2019
2819,1009292,3,A,86750000,85.95,Sold,Distribution,48.83,1,36,Suburban,48150,19820,48208,14.1,1.026,2019Q2,2019
2820,77752,2,C,1000000,12.86,Sold,Manufacturing,28.57,1,27,Suburban,48158,11460,48208,50.11,1.026,2019Q3,2019
2821,78684,3,B,5625000,71.49,Sold,Distribution,4.15,1,28,Suburban,48170,19820,48208,20.26,1.026,2019Q1,2019
2822,54000,3,C,2000000,37.04,Sold,Warehouse,4.6,1,19,Suburban,48174,19820,48208,17.24,1.026,2019Q2,2019
2823,52700,2,B,2002600,38,Sold,Manufacturing,5.06,1,19,Suburban,48174,19820,48208,17.24,1.026,2019Q1,2019
2824,180986,3,C,10800000,59.67,Sold,Refrigeration/Cold Storage,11.33,1,29,Suburban,48180,19820,48208,12.06,1.026,2021Q1,2021
2825,208000,3,B,6600000,31.73,Sold,Warehouse,7.19,1,28,Suburban,48180,19820,48208,12.06,1.026,2020Q4,2020
2826,480982,3,B,29460000,61.25,Sold,Distribution,36,1,30,Suburban,48188,19820,48208,20.05,1.026,2020Q1,2020
2827,126384,3,B,12000000,94.95,Under Contract,Warehouse,7,2,37,Suburban,48188,19820,48208,20.05,1.026,2021Q2,2021
2828,216000,3,C,5291927,24.5,Sold,Warehouse,16.05,1,30,Suburban,48193,19820,48208,13.16,1.026,2019Q1,2019
2829,997022,3,B,110000000,110.33,Sold,Manufacturing,32.83,1,30,Urban,48211,19820,48208,3.1,1.026,2020Q4,2020
2830,261000,2,C,4125000,15.8,Sold,Warehouse,13.91,1,24,Urban,48211,19820,48208,3.1,1.026,2020Q2,2020
2831,87552,1,C,878800,10.04,Sold,Manufacturing,1.88,2,30,Urban,48211,19820,48208,3.1,1.026,2020Q2,2020
2832,104259,3,B,3200000,30.69,Sold,Warehouse,7,1,24,Urban,48211,19820,48208,3.1,1.026,2020Q1,2020
2833,300000,3,C,1400000,4.67,Sold,Manufacturing,26,2,24,Urban,48211,19820,48208,3.1,1.026,2019Q3,2019
2834,103000,2,C,3975000,38.59,Sold,Manufacturing,2.28,3,20,Suburban,48216,19820,48208,1.55,1.026,2019Q2,2019
2835,83000,2,C,200000,2.41,Sold,Distribution,2,2,24,Urban,48234,19820,48208,6.24,1.026,2019Q1,2019
2836,69000,2,C,695000,10.07,Sold,Manufacturing,2.82,1,20,Urban,48234,19820,48208,6.24,1.026,2019Q1,2019
2837,133762,2,C,700000,5.23,Sold,Warehouse,2.6,2,20,Suburban,48238,19820,48208,4.22,1.026,2019Q1,2019
2838,128890,2,C,3866700,30,Under Contract,Warehouse,10.41,1,24,Suburban,48238,19820,48208,4.22,1.026,2021Q2,2021
2839,94832,4,A,6350000,66.96,Sold,Manufacturing,9.04,1,20,Urban,48309,19820,48208,22.17,1.026,2020Q4,2020
2840,91261,3,B,10150000,111.22,Sold,Warehouse,7.19,1,24,Suburban,48313,19820,48208,17.87,1.026,2021Q1,2021
2841,136700,3,B,6350000,46.45,Sold,Warehouse,12.94,2,20,Suburban,48314,19820,48208,18.15,1.026,2020Q1,2020
2842,50162,3,C,400000,7.97,Sold,Warehouse,3.25,1,23,Suburban,48315,19820,48208,22.24,1.026,2020Q1,2020
2843,50020,3,C,2149000,42.96,Sold,Warehouse,5,1,24,Suburban,48315,19820,48208,22.24,1.026,2019Q3,2019
2844,1870480,3,B,1825000,0.98,Sold,Manufacturing,189,1,23,Suburban,48317,19820,48208,20.24,1.026,2020Q4,2020
2845,58700,3,B,2200000,37.48,Under Contract,Warehouse,9,1,23,Suburban,48322,19820,48208,19.71,1.026,2021Q2,2021
2846,157100,2,C,500000,3.18,Sold,Manufacturing,13.23,1,18,Suburban,48326,19820,48208,22.98,1.026,2020Q2,2020
2847,157100,2,C,11775000,74.95,Sold,Manufacturing,13.23,1,18,Suburban,48326,19820,48208,22.98,1.026,2020Q1,2020
2848,121570,3,B,7555000,62.15,Sold,Warehouse,5.2,1,18,Suburban,48326,19820,48208,22.98,1.026,2019Q2,2019
2849,86781,3,B,5810000,66.95,Sold,Manufacturing,4.27,3,15,Suburban,48335,19820,48208,17.67,1.026,2020Q2,2020
2850,52400,3,C,3500000,66.79,Sold,Manufacturing,5.08,1,19.5,Suburban,48359,19820,48208,27.69,1.026,2019Q4,2019
2851,52400,3,C,2800000,53.44,Sold,Manufacturing,5.08,1,19.5,Suburban,48359,19820,48208,27.69,1.026,2019Q1,2019
2852,318390,3,C,12125000,38.08,Sold,Warehouse,15.72,1,15.5,Suburban,48375,19820,48208,20.39,1.026,2019Q4,2019
2853,117950,3,B,4450000,37.73,Sold,Manufacturing,12.02,1,15.5,Suburban,48390,19820,48208,24.22,1.026,2020Q4,2020
2854,59250,3,C,2500000,42.19,Sold,Warehouse,10.97,1,28,Suburban,48430,22420,48208,44.75,0.96,2019Q2,2019
2855,667000,2,C,14850000,22.26,Sold,Warehouse,33.77,1,22,Suburban,48439,22420,48208,48.56,0.96,2019Q3,2019
2856,155700,2,C,1250000,8.03,Sold,Manufacturing,11.82,1,20,Suburban,48444,19820,48208,47.7,0.96,2020Q2,2020
2857,104630,4,C,2300000,21.98,Sold,Manufacturing,11.53,1,30,Suburban,48446,19820,48208,49.88,0.96,2020Q1,2020
2858,54072,3,B,2184466,40.4,Sold,Manufacturing,4.09,1,18.42,Suburban,48505,22420,48208,58.13,0.96,2021Q1,2021
2859,115000,2,C,2200000,19.13,Sold,Service,8.48,1,16,Suburban,48506,22420,48208,55.96,0.96,2019Q4,2019
2860,262000,4,B,14000000,53.44,Sold,Distribution,15.55,1,28,Suburban,48507,22420,48208,53.16,0.96,2020Q4,2020
2861,57522,3,C,4821705,83.82,Sold,Distribution,5.5,1,24,Suburban,48507,22420,48208,53.16,0.96,2020Q3,2020
2862,68530,2,C,812500,11.86,Sold,Warehouse,3.62,1,20,Suburban,48507,22420,48208,53.16,0.96,2019Q2,2019
2863,68530,2,C,710000,10.36,Sold,Warehouse,3.62,1,18,Suburban,48507,22420,48208,53.16,0.96,2019Q1,2019
2864,421000,4,B,13275000,31.53,Sold,Manufacturing,57,1,26,Suburban,48509,22420,48208,53.23,0.96,2019Q3,2019
2865,61030,2,B,5500000,90.12,Under Contract,Warehouse,2.69,1,19,Suburban,48509,22420,48208,53.23,0.96,2021Q2,2021
2866,62000,3,C,2100000,33.87,Sold,Manufacturing,5.87,2,24,Suburban,48706,13020,48208,96.47,0.96,2020Q1,2020
2867,610808,4,B,16800000,27.5,Sold,Distribution,33.54,1,32,Suburban,48722,40980,48208,78.87,0.96,2021Q1,2021
2868,63456,3,C,3950000,62.25,Under Contract,Manufacturing,4.51,1,32,Suburban,48723,99022,48208,80.28,0.96,2021Q2,2021
2869,656390,1,B,9000000,13.71,Sold,Manufacturing,102,1,20,Suburban,48813,29620,48208,89.76,0.96,2020Q4,2020
2870,656390,1,B,3150000,4.8,Sold,Manufacturing,102,1,20,Suburban,48813,29620,48208,89.76,0.96,2019Q1,2019
2871,50000,2,C,1900000,38,Sold,Warehouse,8.4,1,24,Suburban,48858,99022,48208,121.94,0.96,2019Q4,2019
2872,50000,2,C,850000,17,Sold,Warehouse,8.4,1,24,Suburban,48858,99022,48208,121.94,0.96,2019Q4,2019
2873,154000,4,B,8000000,51.95,Sold,Manufacturing,11.11,1,26,Suburban,48892,29620,48208,58.68,0.96,2019Q1,2019
2874,152000,3,B,9250000,60.86,Sold,Distribution,16.75,1,24,Suburban,48906,29620,48208,80.2,0.96,2020Q3,2020
2875,150000,2,C,3600000,24,Sold,Manufacturing,3.22,3,28,Suburban,48912,29620,48208,77.76,0.96,2019Q2,2019
2876,60000,3,C,2900000,48.33,Sold,Warehouse,9.9,1,24,Suburban,48917,29620,48208,82.68,0.96,2019Q1,2019
2877,84371,3,B,2000000,23.7,Sold,Distribution,8,1,14,Suburban,49004,28020,60661,110.94,0.96,2020Q3,2020
2878,51706,2,C,1130000,21.85,Sold,Manufacturing,1.33,1,34,Urban,49007,28020,60661,109.39,0.96,2019Q3,2019
2879,197830,2,B,2375000,12.01,Sold,Manufacturing,17,1,20,Suburban,49031,43780,60661,85.15,0.96,2021Q1,2021
2880,68000,2,C,800000,11.76,Sold,Undetermined,7.6,1,18,Suburban,49036,99022,48208,103.1,0.96,2021Q2,2021
2881,63090,3,B,1200000,19.02,Sold,Distribution,15,1,20,Suburban,49036,99022,48208,103.1,0.96,2020Q3,2020
2882,53076,2,B,1096000,20.65,Sold,Warehouse,4.99,1,20,Suburban,49036,99022,48208,103.1,0.96,2019Q4,2019
2883,51200,3,B,1995000,38.97,Under Contract,Warehouse,4.96,1,18,Suburban,49036,99022,48208,103.1,0.96,2021Q2,2021
2884,191099,3,B,5600000,29.3,Sold,Distribution,27.19,1,19,Suburban,49037,12980,48208,109.95,0.96,2019Q2,2019
2885,617000,4,C,617000,1,Sold,Warehouse,34.5,1,16,Suburban,49047,43780,60661,78.77,0.96,2021Q1,2021
2886,216150,3,B,10000,0.05,Sold,Manufacturing,15.24,2,18,Suburban,49058,24340,48208,114.05,0.96,2021Q1,2021
2887,100332,2,C,5000000,49.83,Sold,Food Processing,9.7,1,16,Suburban,49068,12980,48208,95.09,0.96,2020Q2,2020
2888,91377,3,B,1750000,19.15,Sold,Manufacturing,9.2,1,16,Suburban,49072,99022,60661,112.37,0.96,2020Q4,2020
2889,52000,3,C,2300000,44.23,Sold,Warehouse,3.81,1,16,Suburban,49087,28020,60661,102.38,0.96,2019Q1,2019
2890,50938,2,C,1575000,30.92,Sold,Warehouse,4.52,1,28.13,Suburban,49106,35660,60661,56.14,0.96,2021Q1,2021
2891,571380,3,C,5000000,8.75,Sold,Warehouse,29.78,1,30,Suburban,49120,35660,60661,72.39,0.96,2021Q1,2021
2892,624000,3,B,16250000,26.04,Sold,Distribution,105.83,1,32,Suburban,49120,35660,60661,72.39,0.96,2020Q1,2020
2893,170198,3,B,3890000,22.86,Sold,Warehouse,15.2,1,24,Suburban,49203,27100,48208,67.95,0.96,2020Q1,2020
2894,59552,2,B,1100000,18.47,Sold,Manufacturing,7.65,1,18,Suburban,49203,27100,48208,67.95,0.96,2019Q3,2019
2895,123550,4,A,2700000,21.85,Sold,Service,29.33,1,26,Suburban,49221,99022,48208,57.95,0.96,2021Q1,2021
2896,148800,3,B,2500000,16.8,Sold,Manufacturing,13.84,1,26,Suburban,49221,99022,48208,57.95,0.96,2020Q1,2020
2897,300000,4,B,8200000,27.33,Sold,Manufacturing,31.39,1,28,Suburban,49221,99022,48208,57.95,0.96,2020Q1,2020
2898,157750,2,C,485000,3.07,Sold,Manufacturing,7.29,1,20,Suburban,49221,99022,48208,57.95,0.96,2019Q3,2019
2899,130805,2,C,100000,0.76,Sold,Warehouse,11,1,18,Suburban,49250,99022,48208,82.85,0.96,2019Q3,2019
2900,185000,4,A,9500000,51.35,Sold,Warehouse,49.39,1,16,Suburban,49316,24340,53233,121.73,0.96,2020Q4,2020
2901,160000,3,C,1750000,10.94,Sold,Warehouse,35,1,22,Suburban,49330,24340,53233,111.54,0.96,2019Q3,2019
2902,163000,3,B,100000,0.61,Sold,Warehouse,7.18,1,24,Suburban,49406,99022,60661,90.51,0.96,2019Q1,2019
2903,72069,2,C,1995000,27.68,Sold,Manufacturing,4.81,1,12,Suburban,49423,26100,53221,94.1,0.96,2020Q4,2020
2904,402842,2,C,18775000,46.61,Sold,Manufacturing,37.56,1,22,Suburban,49423,26100,53221,94.1,0.96,2019Q2,2019
2905,57079,3,C,1150000,20.15,Sold,Manufacturing,9,1,18,Suburban,49424,26100,53221,92.5,0.96,2020Q2,2020
2906,50156,1,C,1150000,22.93,Under Contract,Warehouse,1.24,1,18,Suburban,49424,26100,53221,92.5,0.96,2021Q2,2021
2907,84006,3,C,4700000,55.95,Sold,Manufacturing,6.17,1,24,Suburban,49426,26100,53233,104.54,0.96,2019Q2,2019
2908,64366,2,C,1085000,16.86,Sold,Warehouse,3.96,1,14,Suburban,49441,34740,53233,84.81,0.96,2021Q1,2021
2909,141000,2,C,3000000,21.28,Under Contract,Warehouse,15.69,1,25,Suburban,49441,34740,53233,84.81,0.96,2021Q2,2021
2910,109254,2,C,700000,6.41,Sold,Manufacturing,8.31,1,18.25,Suburban,49442,34740,53233,88.67,0.96,2021Q1,2021
2911,490000,3,B,18000000,36.73,Sold,Warehouse,22.7,1,29,Suburban,49442,34740,53233,88.67,0.96,2020Q4,2020
2912,136905,2,C,1895000,13.84,Sold,Manufacturing,10,1,20,Suburban,49442,34740,53233,88.67,0.96,2020Q3,2020
2913,53612,2,B,1235000,23.04,Sold,Warehouse,2.81,1,14,Suburban,49456,26100,53233,87.92,0.96,2020Q1,2020
2914,225000,2,C,6500000,28.89,Sold,Warehouse,2.69,3,14,Urban,49503,24340,53233,115.06,0.96,2020Q4,2020
2915,62988,3,C,4200000,66.68,Sold,Manufacturing,2.03,1,18,Urban,49505,24340,53233,115.5,0.96,2020Q4,2020
2916,151306,3,A,8000000,52.87,Under Contract,Warehouse,8.23,1,30,Urban,49505,24340,53233,115.5,0.96,2021Q2,2021
2917,158076,2,C,2850000,18.03,Sold,Manufacturing,4,3,14,Urban,49507,24340,53233,115.43,0.96,2020Q3,2020
2918,161100,2,C,4000000,24.83,Sold,Manufacturing,3.88,2,24,Urban,49507,24340,53233,115.43,0.96,2020Q2,2020
2919,67200,2,C,1300000,19.35,Sold,Manufacturing,2.4,1,29,Urban,49507,24340,53233,115.43,0.96,2019Q2,2019
2920,57393,2,C,1700000,29.62,Sold,Warehouse,4.2,1,18,Urban,49508,24340,53233,117.09,0.96,2020Q3,2020
2921,876633,3,B,11886248,13.56,Sold,Manufacturing,24,2,24,Urban,49508,24340,53233,117.09,0.96,2019Q3,2019
2922,949684,3,B,24000000,25.27,Sold,Manufacturing,38.6,1,24,Urban,49508,24340,53233,117.09,0.96,2019Q1,2019
2923,50000,3,C,2395000,47.9,Sold,Distribution,2.9,1,19,Urban,49512,24340,53233,120.37,0.96,2020Q1,2020
2924,50595,3,C,2315000,45.76,Sold,Warehouse,4.61,1,21,Urban,49512,24340,53233,120.37,0.96,2019Q3,2019
2925,210120,4,B,10407000,49.53,Sold,Distribution,13.97,1,32,Urban,49512,24340,53233,120.37,0.96,2019Q3,2019
2926,55039,2,C,1200000,21.8,Sold,Manufacturing,2.91,1,25,Suburban,49519,24340,53233,112.36,0.96,2019Q4,2019
2927,62740,2,C,1475000,23.51,Under Contract,Manufacturing,3.8,1,28,Suburban,49519,24340,53233,112.36,0.96,2021Q2,2021
2928,206250,3,B,7500000,36.36,Sold,Manufacturing,14.47,1,20,Suburban,49534,24340,53233,109.13,0.96,2020Q2,2020
2929,206250,3,B,6800000,32.97,Sold,Manufacturing,14.47,1,12,Suburban,49534,24340,53233,109.13,0.96,2020Q2,2020
2930,83174,3,C,3400000,40.88,Sold,Manufacturing,3.5,1,16,Suburban,49534,24340,53233,109.13,0.96,2020Q1,2020
2931,56253,3,C,4975000,88.44,Sold,Warehouse,5.35,1,36,Suburban,49544,24340,53233,110.16,0.96,2020Q2,2020
2932,65742,3,C,3000000,45.63,Sold,Manufacturing,1.87,1,24,Suburban,49548,24340,53233,115.38,0.96,2020Q4,2020
2933,108115,4,B,5875000,54.34,Sold,Manufacturing,4.96,1,18.25,Urban,49548,24340,53233,115.38,0.96,2020Q3,2020
